date,institution_id,institution_type,meal,day_of_week,is_weekend,event_type,kai_value,actual_count,capacity,occupancy_pct
16-06-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,29,450,6.4
16-06-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,57,450,12.7
16-06-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,37,450,8.2
17-06-2024,UNIV_001,university,breakfast,Monday,0,holiday,0.34,76,600,12.7
17-06-2024,UNIV_001,university,lunch,Monday,0,holiday,0.34,134,600,22.3
17-06-2024,UNIV_001,university,dinner,Monday,0,holiday,0.34,115,600,19.2
17-06-2024,CORP_001,corporate,breakfast,Monday,0,holiday,0.17,36,450,8
17-06-2024,CORP_001,corporate,lunch,Monday,0,holiday,0.17,47,450,10.4
17-06-2024,CORP_001,corporate,dinner,Monday,0,holiday,0.17,43,450,9.6
18-06-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,241,600,40.2
18-06-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,458,600,76.3
18-06-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,249,600,41.5
18-06-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,195,450,43.3
18-06-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,313,450,69.6
18-06-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,159,450,35.3
19-06-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,244,600,40.7
19-06-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,443,600,73.8
19-06-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,326,600,54.3
19-06-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,226,450,50.2
19-06-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,272,450,60.4
19-06-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,268,450,59.6
20-06-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,274,600,45.7
20-06-2024,UNIV_001,university,lunch,Thursday,0,normal,1,486,600,81
20-06-2024,UNIV_001,university,dinner,Thursday,0,normal,1,301,600,50.2
20-06-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,203,450,45.1
20-06-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,340,450,75.6
20-06-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,232,450,51.6
21-06-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,197,600,32.8
21-06-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,447,600,74.5
21-06-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,276,600,46
21-06-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,153,450,34
21-06-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,305,450,67.8
21-06-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,235,450,52.2
22-06-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,144,600,24
22-06-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,291,600,48.5
22-06-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,157,600,26.2
22-06-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,27,450,6
22-06-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,51,450,11.3
22-06-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,33,450,7.3
23-06-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,147,600,24.5
23-06-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,282,600,47
23-06-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,205,600,34.2
23-06-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,28,450,6.2
23-06-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,43,450,9.6
23-06-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,37,450,8.2
24-06-2024,UNIV_001,university,breakfast,Monday,0,normal,1,276,600,46
24-06-2024,UNIV_001,university,lunch,Monday,0,normal,1,472,600,78.7
24-06-2024,UNIV_001,university,dinner,Monday,0,normal,1,304,600,50.7
24-06-2024,CORP_001,corporate,breakfast,Monday,0,normal,1,214,450,47.6
24-06-2024,CORP_001,corporate,lunch,Monday,0,normal,1,353,450,78.4
24-06-2024,CORP_001,corporate,dinner,Monday,0,normal,1,230,450,51.1
25-06-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,259,600,43.2
25-06-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,460,600,76.7
25-06-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,305,600,50.8
25-06-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,166,450,36.9
25-06-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,297,450,66
25-06-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,230,450,51.1
26-06-2024,UNIV_001,university,breakfast,Wednesday,0,normal,1,293,600,48.8
26-06-2024,UNIV_001,university,lunch,Wednesday,0,normal,1,470,600,78.3
26-06-2024,UNIV_001,university,dinner,Wednesday,0,normal,1,351,600,58.5
26-06-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,1,201,450,44.7
26-06-2024,CORP_001,corporate,lunch,Wednesday,0,normal,1,274,450,60.9
26-06-2024,CORP_001,corporate,dinner,Wednesday,0,normal,1,268,450,59.6
27-06-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,251,600,41.8
27-06-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,388,600,64.7
27-06-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,326,600,54.3
27-06-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,171,450,38
27-06-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,310,450,68.9
27-06-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,211,450,46.9
28-06-2024,UNIV_001,university,breakfast,Friday,0,normal,1,249,600,41.5
28-06-2024,UNIV_001,university,lunch,Friday,0,normal,1,320,600,53.3
28-06-2024,UNIV_001,university,dinner,Friday,0,normal,1,339,600,56.5
28-06-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,161,450,35.8
28-06-2024,CORP_001,corporate,lunch,Friday,0,normal,1,346,450,76.9
28-06-2024,CORP_001,corporate,dinner,Friday,0,normal,1,274,450,60.9
29-06-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,189,600,31.5
29-06-2024,UNIV_001,university,lunch,Saturday,1,normal,1,354,600,59
29-06-2024,UNIV_001,university,dinner,Saturday,1,normal,1,199,600,33.2
29-06-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,35,450,7.8
29-06-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,58,450,12.9
29-06-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,36,450,8
30-06-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,159,600,26.5
30-06-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,244,600,40.7
30-06-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,184,600,30.7
30-06-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,24,450,5.3
30-06-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,44,450,9.8
30-06-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,31,450,6.9
01-07-2024,UNIV_001,university,breakfast,Monday,0,normal,1,318,600,53
01-07-2024,UNIV_001,university,lunch,Monday,0,normal,1,465,600,77.5
01-07-2024,UNIV_001,university,dinner,Monday,0,normal,1,341,600,56.8
01-07-2024,CORP_001,corporate,breakfast,Monday,0,normal,1,207,450,46
01-07-2024,CORP_001,corporate,lunch,Monday,0,normal,1,304,450,67.6
01-07-2024,CORP_001,corporate,dinner,Monday,0,normal,1,254,450,56.4
02-07-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,190,600,31.7
02-07-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,419,600,69.8
02-07-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,279,600,46.5
02-07-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,195,450,43.3
02-07-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,339,450,75.3
02-07-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,237,450,52.7
03-07-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,256,600,42.7
03-07-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,376,600,62.7
03-07-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,327,600,54.5
03-07-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,177,450,39.3
03-07-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,309,450,68.7
03-07-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,259,450,57.6
04-07-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,222,600,37
04-07-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,366,600,61
04-07-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,223,600,37.2
04-07-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,145,450,32.2
04-07-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,265,450,58.9
04-07-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,194,450,43.1
05-07-2024,UNIV_001,university,breakfast,Friday,0,normal,1,249,600,41.5
05-07-2024,UNIV_001,university,lunch,Friday,0,normal,1,600,600,100
05-07-2024,UNIV_001,university,dinner,Friday,0,normal,1,339,600,56.5
05-07-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,215,450,47.8
05-07-2024,CORP_001,corporate,lunch,Friday,0,normal,1,386,450,85.8
05-07-2024,CORP_001,corporate,dinner,Friday,0,normal,1,222,450,49.3
06-07-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,148,600,24.7
06-07-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,234,600,39
06-07-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,194,600,32.3
06-07-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,25,450,5.6
06-07-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,41,450,9.1
06-07-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,32,450,7.1
07-07-2024,UNIV_001,university,breakfast,Sunday,1,normal,1,136,600,22.7
07-07-2024,UNIV_001,university,lunch,Sunday,1,normal,1,287,600,47.8
07-07-2024,UNIV_001,university,dinner,Sunday,1,normal,1,232,600,38.7
07-07-2024,CORP_001,corporate,breakfast,Sunday,1,normal,1,32,450,7.1
07-07-2024,CORP_001,corporate,lunch,Sunday,1,normal,1,55,450,12.2
07-07-2024,CORP_001,corporate,dinner,Sunday,1,normal,1,37,450,8.2
08-07-2024,UNIV_001,university,breakfast,Monday,0,waterlogging,0.6375,192,600,32
08-07-2024,UNIV_001,university,lunch,Monday,0,waterlogging,0.6375,247,600,41.2
08-07-2024,UNIV_001,university,dinner,Monday,0,waterlogging,0.6375,229,600,38.2
08-07-2024,CORP_001,corporate,breakfast,Monday,0,waterlogging,0.6375,133,450,29.6
08-07-2024,CORP_001,corporate,lunch,Monday,0,waterlogging,0.6375,210,450,46.7
08-07-2024,CORP_001,corporate,dinner,Monday,0,waterlogging,0.6375,175,450,38.9
09-07-2024,UNIV_001,university,breakfast,Tuesday,0,normal,1,251,600,41.8
09-07-2024,UNIV_001,university,lunch,Tuesday,0,normal,1,455,600,75.8
09-07-2024,UNIV_001,university,dinner,Tuesday,0,normal,1,320,600,53.3
09-07-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,1,227,450,50.4
09-07-2024,CORP_001,corporate,lunch,Tuesday,0,normal,1,337,450,74.9
09-07-2024,CORP_001,corporate,dinner,Tuesday,0,normal,1,194,450,43.1
10-07-2024,UNIV_001,university,breakfast,Wednesday,0,normal,1,260,600,43.3
10-07-2024,UNIV_001,university,lunch,Wednesday,0,normal,1,439,600,73.2
10-07-2024,UNIV_001,university,dinner,Wednesday,0,normal,1,405,600,67.5
10-07-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,1,195,450,43.3
10-07-2024,CORP_001,corporate,lunch,Wednesday,0,normal,1,305,450,67.8
10-07-2024,CORP_001,corporate,dinner,Wednesday,0,normal,1,302,450,67.1
11-07-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,209,600,34.8
11-07-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,346,600,57.7
11-07-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,297,600,49.5
11-07-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,191,450,42.4
11-07-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,257,450,57.1
11-07-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,220,450,48.9
12-07-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,197,600,32.8
12-07-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,404,600,67.3
12-07-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,321,600,53.5
12-07-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,170,450,37.8
12-07-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,321,450,71.3
12-07-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,241,450,53.6
13-07-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,159,600,26.5
13-07-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,281,600,46.8
13-07-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,175,600,29.2
13-07-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,27,450,6
13-07-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,50,450,11.1
13-07-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,33,450,7.3
14-07-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,144,600,24
14-07-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,267,600,44.5
14-07-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,176,600,29.3
14-07-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,21,450,4.7
14-07-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,49,450,10.9
14-07-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,28,450,6.2
15-07-2024,UNIV_001,university,breakfast,Monday,0,normal,1,272,600,45.3
15-07-2024,UNIV_001,university,lunch,Monday,0,normal,1,550,600,91.7
15-07-2024,UNIV_001,university,dinner,Monday,0,normal,1,299,600,49.8
15-07-2024,CORP_001,corporate,breakfast,Monday,0,normal,1,186,450,41.3
15-07-2024,CORP_001,corporate,lunch,Monday,0,normal,1,367,450,81.6
15-07-2024,CORP_001,corporate,dinner,Monday,0,normal,1,236,450,52.4
16-07-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,255,600,42.5
16-07-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,376,600,62.7
16-07-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,269,600,44.8
16-07-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,171,450,38
16-07-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,273,450,60.7
16-07-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,204,450,45.3
17-07-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,244,600,40.7
17-07-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,402,600,67
17-07-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,255,600,42.5
17-07-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,171,450,38
17-07-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,272,450,60.4
17-07-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,197,450,43.8
18-07-2024,UNIV_001,university,breakfast,Thursday,0,normal,1,301,600,50.2
18-07-2024,UNIV_001,university,lunch,Thursday,0,normal,1,502,600,83.7
18-07-2024,UNIV_001,university,dinner,Thursday,0,normal,1,350,600,58.3
18-07-2024,CORP_001,corporate,breakfast,Thursday,0,normal,1,208,450,46.2
18-07-2024,CORP_001,corporate,lunch,Thursday,0,normal,1,338,450,75.1
18-07-2024,CORP_001,corporate,dinner,Thursday,0,normal,1,293,450,65.1
19-07-2024,UNIV_001,university,breakfast,Friday,0,normal,1,274,600,45.7
19-07-2024,UNIV_001,university,lunch,Friday,0,normal,1,579,600,96.5
19-07-2024,UNIV_001,university,dinner,Friday,0,normal,1,336,600,56
19-07-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,232,450,51.6
19-07-2024,CORP_001,corporate,lunch,Friday,0,normal,1,408,450,90.7
19-07-2024,CORP_001,corporate,dinner,Friday,0,normal,1,279,450,62
20-07-2024,UNIV_001,university,breakfast,Saturday,1,normal,1,163,600,27.2
20-07-2024,UNIV_001,university,lunch,Saturday,1,normal,1,319,600,53.2
20-07-2024,UNIV_001,university,dinner,Saturday,1,normal,1,239,600,39.8
20-07-2024,CORP_001,corporate,breakfast,Saturday,1,normal,1,28,450,6.2
20-07-2024,CORP_001,corporate,lunch,Saturday,1,normal,1,47,450,10.4
20-07-2024,CORP_001,corporate,dinner,Saturday,1,normal,1,34,450,7.6
21-07-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,134,600,22.3
21-07-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,281,600,46.8
21-07-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,166,600,27.7
21-07-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,25,450,5.6
21-07-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,40,450,8.9
21-07-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,29,450,6.4
22-07-2024,UNIV_001,university,breakfast,Monday,0,waterlogging,0.75,169,600,28.2
22-07-2024,UNIV_001,university,lunch,Monday,0,waterlogging,0.75,352,600,58.7
22-07-2024,UNIV_001,university,dinner,Monday,0,waterlogging,0.75,265,600,44.2
22-07-2024,CORP_001,corporate,breakfast,Monday,0,waterlogging,0.75,153,450,34
22-07-2024,CORP_001,corporate,lunch,Monday,0,waterlogging,0.75,231,450,51.3
22-07-2024,CORP_001,corporate,dinner,Monday,0,waterlogging,0.75,221,450,49.1
23-07-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,273,600,45.5
23-07-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,456,600,76
23-07-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,300,600,50
23-07-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,198,450,44
23-07-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,308,450,68.4
23-07-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,243,450,54
24-07-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,263,600,43.8
24-07-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,408,600,68
24-07-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.765,257,600,42.8
24-07-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,179,450,39.8
24-07-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,253,450,56.2
24-07-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.765,214,450,47.6
25-07-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,255,600,42.5
25-07-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,343,600,57.2
25-07-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,255,600,42.5
25-07-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,180,450,40
25-07-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,295,450,65.6
25-07-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,191,450,42.4
26-07-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,237,600,39.5
26-07-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,421,600,70.2
26-07-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,298,600,49.7
26-07-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,162,450,36
26-07-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,335,450,74.4
26-07-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,257,450,57.1
27-07-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,143,600,23.8
27-07-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,261,600,43.5
27-07-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,197,600,32.8
27-07-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,25,450,5.6
27-07-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,46,450,10.2
27-07-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,34,450,7.6
28-07-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,139,600,23.2
28-07-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,257,600,42.8
28-07-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,186,600,31
28-07-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,27,450,6
28-07-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,39,450,8.7
28-07-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,32,450,7.1
29-07-2024,UNIV_001,university,breakfast,Monday,0,normal,1,250,600,41.7
29-07-2024,UNIV_001,university,lunch,Monday,0,normal,1,562,600,93.7
29-07-2024,UNIV_001,university,dinner,Monday,0,normal,1,345,600,57.5
29-07-2024,CORP_001,corporate,breakfast,Monday,0,normal,1,225,450,50
29-07-2024,CORP_001,corporate,lunch,Monday,0,normal,1,405,450,90
29-07-2024,CORP_001,corporate,dinner,Monday,0,normal,1,237,450,52.7
30-07-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,247,600,41.2
30-07-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,417,600,69.5
30-07-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,331,600,55.2
30-07-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,148,450,32.9
30-07-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,317,450,70.4
30-07-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,221,450,49.1
31-07-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,255,600,42.5
31-07-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,419,600,69.8
31-07-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,276,600,46
31-07-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,174,450,38.7
31-07-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,300,450,66.7
31-07-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,203,450,45.1
01-08-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,224,600,37.3
01-08-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,423,600,70.5
01-08-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,197,600,32.8
01-08-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,153,450,34
01-08-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,299,450,66.4
01-08-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,167,450,37.1
02-08-2024,UNIV_001,university,breakfast,Friday,0,normal,1,261,600,43.5
02-08-2024,UNIV_001,university,lunch,Friday,0,normal,1,501,600,83.5
02-08-2024,UNIV_001,university,dinner,Friday,0,normal,1,371,600,61.8
02-08-2024,CORP_001,corporate,breakfast,Friday,0,normal,1,223,450,49.6
02-08-2024,CORP_001,corporate,lunch,Friday,0,normal,1,354,450,78.7
02-08-2024,CORP_001,corporate,dinner,Friday,0,normal,1,261,450,58
03-08-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,158,600,26.3
03-08-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,219,600,36.5
03-08-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,172,600,28.7
03-08-2024,CORP_001,corporate,breakfast,Saturday,1,normal,0.85,24,450,5.3
03-08-2024,CORP_001,corporate,lunch,Saturday,1,normal,0.85,39,450,8.7
03-08-2024,CORP_001,corporate,dinner,Saturday,1,normal,0.85,33,450,7.3
04-08-2024,UNIV_001,university,breakfast,Sunday,1,normal,0.85,135,600,22.5
04-08-2024,UNIV_001,university,lunch,Sunday,1,normal,0.85,268,600,44.7
04-08-2024,UNIV_001,university,dinner,Sunday,1,normal,0.85,182,600,30.3
04-08-2024,CORP_001,corporate,breakfast,Sunday,1,normal,0.85,24,450,5.3
04-08-2024,CORP_001,corporate,lunch,Sunday,1,normal,0.85,42,450,9.3
04-08-2024,CORP_001,corporate,dinner,Sunday,1,normal,0.85,36,450,8
05-08-2024,UNIV_001,university,breakfast,Monday,0,waterlogging,0.75,182,600,30.3
05-08-2024,UNIV_001,university,lunch,Monday,0,waterlogging,0.75,342,600,57
05-08-2024,UNIV_001,university,dinner,Monday,0,waterlogging,0.75,236,600,39.3
05-08-2024,CORP_001,corporate,breakfast,Monday,0,waterlogging,0.75,142,450,31.6
05-08-2024,CORP_001,corporate,lunch,Monday,0,waterlogging,0.75,294,450,65.3
05-08-2024,CORP_001,corporate,dinner,Monday,0,waterlogging,0.75,209,450,46.4
06-08-2024,UNIV_001,university,breakfast,Tuesday,0,normal,0.85,257,600,42.8
06-08-2024,UNIV_001,university,lunch,Tuesday,0,normal,0.85,454,600,75.7
06-08-2024,UNIV_001,university,dinner,Tuesday,0,normal,0.85,266,600,44.3
06-08-2024,CORP_001,corporate,breakfast,Tuesday,0,normal,0.85,174,450,38.7
06-08-2024,CORP_001,corporate,lunch,Tuesday,0,normal,0.85,306,450,68
06-08-2024,CORP_001,corporate,dinner,Tuesday,0,normal,0.85,242,450,53.8
07-08-2024,UNIV_001,university,breakfast,Wednesday,0,normal,0.85,190,600,31.7
07-08-2024,UNIV_001,university,lunch,Wednesday,0,normal,0.85,403,600,67.2
07-08-2024,UNIV_001,university,dinner,Wednesday,0,normal,0.85,302,600,50.3
07-08-2024,CORP_001,corporate,breakfast,Wednesday,0,normal,0.85,180,450,40
07-08-2024,CORP_001,corporate,lunch,Wednesday,0,normal,0.85,273,450,60.7
07-08-2024,CORP_001,corporate,dinner,Wednesday,0,normal,0.85,223,450,49.6
08-08-2024,UNIV_001,university,breakfast,Thursday,0,normal,0.85,271,600,45.2
08-08-2024,UNIV_001,university,lunch,Thursday,0,normal,0.85,392,600,65.3
08-08-2024,UNIV_001,university,dinner,Thursday,0,normal,0.85,256,600,42.7
08-08-2024,CORP_001,corporate,breakfast,Thursday,0,normal,0.85,146,450,32.4
08-08-2024,CORP_001,corporate,lunch,Thursday,0,normal,0.85,327,450,72.7
08-08-2024,CORP_001,corporate,dinner,Thursday,0,normal,0.85,186,450,41.3
09-08-2024,UNIV_001,university,breakfast,Friday,0,normal,0.85,204,600,34
09-08-2024,UNIV_001,university,lunch,Friday,0,normal,0.85,437,600,72.8
09-08-2024,UNIV_001,university,dinner,Friday,0,normal,0.85,307,600,51.2
09-08-2024,CORP_001,corporate,breakfast,Friday,0,normal,0.85,163,450,36.2
09-08-2024,CORP_001,corporate,lunch,Friday,0,normal,0.85,322,450,71.6
09-08-2024,CORP_001,corporate,dinner,Friday,0,normal,0.85,250,450,55.6
10-08-2024,UNIV_001,university,breakfast,Saturday,1,normal,0.85,126,600,21
10-08-2024,UNIV_001,university,lunch,Saturday,1,normal,0.85,253,600,42.2
10-08-2024,UNIV_001,university,dinner,Saturday,1,normal,0.85,189,600,31.5
