date,institution_id,material,qty_ordered_kg,qty_used_kg,qty_wasted_kg,waste_pct,cost_inr
07-11-2024,UNIV_001,Wheat Flour (kg),58.36,46.82,11.54,19.8,2217.68
07-11-2024,UNIV_001,Lentils (kg),48.76,35.67,13.09,26.8,4632.2
07-11-2024,UNIV_001,Chicken (kg),112.91,94.06,18.85,16.7,24840.2
07-11-2024,UNIV_001,Fish (kg),109.69,88.02,21.67,19.8,19744.2
07-11-2024,UNIV_001,Vegetables (kg),140.79,111.23,29.56,21,4927.65
07-11-2024,UNIV_001,Cooking Oil (L),35.67,28.06,7.61,21.3,4637.1
07-11-2024,UNIV_001,Milk (L),71.28,58,13.28,18.6,4134.24
07-11-2024,UNIV_001,Spices (kg),5.99,4.65,1.34,22.4,2695.5
07-11-2024,UNIV_001,Sugar (kg),11.71,9.44,2.27,19.4,526.95
08-11-2024,CORP_001,Rice (kg),75.27,59.55,15.72,20.9,3161.34
08-11-2024,CORP_001,Wheat Flour (kg),45.32,36.1,9.22,20.3,1722.16
08-11-2024,CORP_001,Lentils (kg),37.74,30.92,6.82,18.1,3585.3
08-11-2024,CORP_001,Chicken (kg),92.7,74.94,17.76,19.2,20394
08-11-2024,CORP_001,Fish (kg),83.9,64.49,19.41,23.1,15102
08-11-2024,CORP_001,Vegetables (kg),117.66,93.07,24.59,20.9,4118.1
08-11-2024,CORP_001,Cooking Oil (L),27.34,22.95,4.39,16.1,3554.2
08-11-2024,CORP_001,Milk (L),55.94,47.2,8.74,15.6,3244.52
08-11-2024,CORP_001,Spices (kg),4.64,3.64,1,21.6,2088
08-11-2024,CORP_001,Sugar (kg),9.5,7.74,1.76,18.5,427.5
08-11-2024,UNIV_001,Rice (kg),88.96,73.87,15.09,17,3736.32
08-11-2024,UNIV_001,Wheat Flour (kg),54.97,47.16,7.81,14.2,2088.86
08-11-2024,UNIV_001,Lentils (kg),44.05,37.71,6.34,14.4,4184.75
08-11-2024,UNIV_001,Chicken (kg),114.03,89.85,24.18,21.2,25086.6
08-11-2024,UNIV_001,Fish (kg),106.76,85.51,21.25,19.9,19216.8
08-11-2024,UNIV_001,Vegetables (kg),138.66,104.16,34.5,24.9,4853.1
08-11-2024,UNIV_001,Cooking Oil (L),34.25,27.19,7.06,20.6,4452.5
08-11-2024,UNIV_001,Milk (L),68.55,54.6,13.95,20.4,3975.9
08-11-2024,UNIV_001,Spices (kg),5.48,4.62,0.86,15.7,2466
08-11-2024,UNIV_001,Sugar (kg),11.61,8.67,2.94,25.3,522.45
09-11-2024,CORP_001,Rice (kg),10.72,8.5,2.22,20.7,450.24
09-11-2024,CORP_001,Wheat Flour (kg),6.76,5.04,1.72,25.4,256.88
09-11-2024,CORP_001,Lentils (kg),5.38,4.12,1.26,23.4,511.1
09-11-2024,CORP_001,Chicken (kg),13.33,10.85,2.48,18.6,2932.6
09-11-2024,CORP_001,Fish (kg),12.19,9.11,3.08,25.3,2194.2
09-11-2024,CORP_001,Vegetables (kg),16.11,13.28,2.83,17.6,563.85
09-11-2024,CORP_001,Cooking Oil (L),3.88,3.28,0.6,15.5,504.4
09-11-2024,CORP_001,Milk (L),8.13,6.51,1.62,19.9,471.54
09-11-2024,CORP_001,Spices (kg),0.65,0.52,0.13,20,292.5
09-11-2024,CORP_001,Sugar (kg),1.38,1.04,0.34,24.6,62.1
09-11-2024,UNIV_001,Rice (kg),67.16,55.76,11.4,17,2820.72
09-11-2024,UNIV_001,Wheat Flour (kg),42.2,35.56,6.64,15.7,1603.6
09-11-2024,UNIV_001,Lentils (kg),35.26,28.68,6.58,18.7,3349.7
09-11-2024,UNIV_001,Chicken (kg),89.19,66.15,23.04,25.8,19621.8
09-11-2024,UNIV_001,Fish (kg),77.63,63.87,13.76,17.7,13973.4
09-11-2024,UNIV_001,Vegetables (kg),103.82,86.88,16.94,16.3,3633.7
09-11-2024,UNIV_001,Cooking Oil (L),26.65,19.64,7.01,26.3,3464.5
09-11-2024,UNIV_001,Milk (L),53.93,39.64,14.29,26.5,3127.94
09-11-2024,UNIV_001,Spices (kg),4.23,3.53,0.7,16.5,1903.5
09-11-2024,UNIV_001,Sugar (kg),8.98,6.92,2.06,22.9,404.1
10-11-2024,CORP_001,Rice (kg),11.6,9.2,2.4,20.7,487.2
10-11-2024,CORP_001,Wheat Flour (kg),7.28,5.74,1.54,21.2,276.64
10-11-2024,CORP_001,Lentils (kg),5.78,4.73,1.05,18.2,549.1
10-11-2024,CORP_001,Chicken (kg),15.25,11.45,3.8,24.9,3355
10-11-2024,CORP_001,Fish (kg),12.94,10.89,2.05,15.8,2329.2
10-11-2024,CORP_001,Vegetables (kg),18.07,14.66,3.41,18.9,632.45
10-11-2024,CORP_001,Cooking Oil (L),4.3,3.37,0.93,21.6,559
10-11-2024,CORP_001,Milk (L),8.89,7.1,1.79,20.1,515.62
10-11-2024,CORP_001,Spices (kg),0.74,0.59,0.15,20.3,333
10-11-2024,CORP_001,Sugar (kg),1.44,1.17,0.27,18.8,64.8
10-11-2024,UNIV_001,Rice (kg),74.89,58.11,16.78,22.4,3145.38
10-11-2024,UNIV_001,Wheat Flour (kg),46.89,36.39,10.5,22.4,1781.82
10-11-2024,UNIV_001,Lentils (kg),36.45,28.66,7.79,21.4,3462.75
10-11-2024,UNIV_001,Chicken (kg),91.71,69.48,22.23,24.2,20176.2
10-11-2024,UNIV_001,Fish (kg),84.33,68.23,16.1,19.1,15179.4
10-11-2024,UNIV_001,Vegetables (kg),109.54,83.59,25.95,23.7,3833.9
10-11-2024,UNIV_001,Cooking Oil (L),28.84,21.4,7.44,25.8,3749.2
10-11-2024,UNIV_001,Milk (L),53.71,43.29,10.42,19.4,3115.18
10-11-2024,UNIV_001,Spices (kg),4.71,3.58,1.13,24,2119.5
10-11-2024,UNIV_001,Sugar (kg),9.3,7.25,2.05,22,418.5
11-11-2024,CORP_001,Rice (kg),77.23,62.03,15.2,19.7,3243.66
11-11-2024,CORP_001,Wheat Flour (kg),50.79,39.94,10.85,21.4,1930.02
11-11-2024,CORP_001,Lentils (kg),38.62,30.46,8.16,21.1,3668.9
11-11-2024,CORP_001,Chicken (kg),100.89,81.55,19.34,19.2,22195.8
11-11-2024,CORP_001,Fish (kg),88.62,71.76,16.86,19,15951.6
11-11-2024,CORP_001,Vegetables (kg),116.38,92.85,23.53,20.2,4073.3
11-11-2024,CORP_001,Cooking Oil (L),28.72,24.35,4.37,15.2,3733.6
11-11-2024,CORP_001,Milk (L),59.34,48.94,10.4,17.5,3441.72
11-11-2024,CORP_001,Spices (kg),5.07,4.08,0.99,19.5,2281.5
11-11-2024,CORP_001,Sugar (kg),9.79,7.63,2.16,22.1,440.55
11-11-2024,UNIV_001,Rice (kg),113.15,88.16,24.99,22.1,4752.3
11-11-2024,UNIV_001,Wheat Flour (kg),69.93,51.1,18.83,26.9,2657.34
11-11-2024,UNIV_001,Lentils (kg),53.77,44.19,9.58,17.8,5108.15
11-11-2024,UNIV_001,Chicken (kg),131.29,108.49,22.8,17.4,28883.8
11-11-2024,UNIV_001,Fish (kg),121.75,92.03,29.72,24.4,21915
11-11-2024,UNIV_001,Vegetables (kg),159.7,126.35,33.35,20.9,5589.5
11-11-2024,UNIV_001,Cooking Oil (L),39.5,32.77,6.73,17,5135
11-11-2024,UNIV_001,Milk (L),79.9,63.12,16.78,21,4634.2
11-11-2024,UNIV_001,Spices (kg),7.03,5.37,1.66,23.6,3163.5
11-11-2024,UNIV_001,Sugar (kg),13.49,11.03,2.46,18.2,607.05
12-11-2024,CORP_001,Rice (kg),76.15,55.38,20.77,27.3,3198.3
12-11-2024,CORP_001,Wheat Flour (kg),45.82,36.86,8.96,19.6,1741.16
12-11-2024,CORP_001,Lentils (kg),36.26,29.98,6.28,17.3,3444.7
12-11-2024,CORP_001,Chicken (kg),95.66,76.27,19.39,20.3,21045.2
12-11-2024,CORP_001,Fish (kg),81.22,63.69,17.53,21.6,14619.6
12-11-2024,CORP_001,Vegetables (kg),114.66,87.06,27.6,24.1,4013.1
12-11-2024,CORP_001,Cooking Oil (L),26.94,22.34,4.6,17.1,3502.2
12-11-2024,CORP_001,Milk (L),54.23,42.65,11.58,21.4,3145.34
12-11-2024,CORP_001,Spices (kg),4.75,3.51,1.24,26.1,2137.5
12-11-2024,CORP_001,Sugar (kg),8.87,7.11,1.76,19.8,399.15
12-11-2024,UNIV_001,Rice (kg),106.64,80.36,26.28,24.6,4478.88
12-11-2024,UNIV_001,Wheat Flour (kg),65.9,53,12.9,19.6,2504.2
12-11-2024,UNIV_001,Lentils (kg),54.38,40.65,13.73,25.2,5166.1
12-11-2024,UNIV_001,Chicken (kg),135.61,101.68,33.93,25,29834.2
12-11-2024,UNIV_001,Fish (kg),120.66,93.45,27.21,22.6,21718.8
12-11-2024,UNIV_001,Vegetables (kg),153.45,128.34,25.11,16.4,5370.75
12-11-2024,UNIV_001,Cooking Oil (L),38.7,30.31,8.39,21.7,5031
12-11-2024,UNIV_001,Milk (L),78.34,63.77,14.57,18.6,4543.72
12-11-2024,UNIV_001,Spices (kg),6.46,5.06,1.4,21.7,2907
12-11-2024,UNIV_001,Sugar (kg),12.67,10.43,2.24,17.7,570.15
13-11-2024,CORP_001,Rice (kg),68.14,52.74,15.4,22.6,2861.88
13-11-2024,CORP_001,Wheat Flour (kg),41.25,33.66,7.59,18.4,1567.5
13-11-2024,CORP_001,Lentils (kg),35.1,27.75,7.35,20.9,3334.5
13-11-2024,CORP_001,Chicken (kg),88.26,64.33,23.93,27.1,19417.2
13-11-2024,CORP_001,Fish (kg),80.11,60.03,20.08,25.1,14419.8
13-11-2024,CORP_001,Vegetables (kg),107.02,79.28,27.74,25.9,3745.7
13-11-2024,CORP_001,Cooking Oil (L),25.64,20.04,5.6,21.8,3333.2
13-11-2024,CORP_001,Milk (L),50.79,42.16,8.63,17,2945.82
13-11-2024,CORP_001,Spices (kg),4.37,3.57,0.8,18.3,1966.5
13-11-2024,CORP_001,Sugar (kg),8.65,6.76,1.89,21.8,389.25
13-11-2024,UNIV_001,Rice (kg),91.89,79.25,12.64,13.8,3859.38
13-11-2024,UNIV_001,Wheat Flour (kg),59.72,48.07,11.65,19.5,2269.36
13-11-2024,UNIV_001,Lentils (kg),47.2,37.85,9.35,19.8,4484
13-11-2024,UNIV_001,Chicken (kg),123.31,90.84,32.47,26.3,27128.2
13-11-2024,UNIV_001,Fish (kg),105.18,81.63,23.55,22.4,18932.4
13-11-2024,UNIV_001,Vegetables (kg),146.18,107.77,38.41,26.3,5116.3
13-11-2024,UNIV_001,Cooking Oil (L),34.43,27.64,6.79,19.7,4475.9
13-11-2024,UNIV_001,Milk (L),71.44,55.93,15.51,21.7,4143.52
13-11-2024,UNIV_001,Spices (kg),5.72,4.93,0.79,13.8,2574
13-11-2024,UNIV_001,Sugar (kg),12.34,9.2,3.14,25.4,555.3
14-11-2024,CORP_001,Rice (kg),76.32,59.77,16.55,21.7,3205.44
14-11-2024,CORP_001,Wheat Flour (kg),45.78,36.12,9.66,21.1,1739.64
14-11-2024,CORP_001,Lentils (kg),37.41,29.39,8.02,21.4,3553.95
14-11-2024,CORP_001,Chicken (kg),91.97,76.5,15.47,16.8,20233.4
14-11-2024,CORP_001,Fish (kg),84.11,67.78,16.33,19.4,15139.8
14-11-2024,CORP_001,Vegetables (kg),109.41,89.23,20.18,18.4,3829.35
14-11-2024,CORP_001,Cooking Oil (L),27.65,22.29,5.36,19.4,3594.5
14-11-2024,CORP_001,Milk (L),57.47,45.72,11.75,20.4,3333.26
14-11-2024,CORP_001,Spices (kg),4.62,3.78,0.84,18.2,2079
14-11-2024,CORP_001,Sugar (kg),9.7,7.51,2.19,22.6,436.5
14-11-2024,UNIV_001,Rice (kg),95.33,79.22,16.11,16.9,4003.86
14-11-2024,UNIV_001,Wheat Flour (kg),59.36,50.5,8.86,14.9,2255.68
14-11-2024,UNIV_001,Lentils (kg),49.17,38.4,10.77,21.9,4671.15
14-11-2024,UNIV_001,Chicken (kg),118.23,95.97,22.26,18.8,26010.6
14-11-2024,UNIV_001,Fish (kg),114.2,83.06,31.14,27.3,20556
14-11-2024,UNIV_001,Vegetables (kg),147,121.91,25.09,17.1,5145
14-11-2024,UNIV_001,Cooking Oil (L),36.51,28.94,7.57,20.7,4746.3
14-11-2024,UNIV_001,Milk (L),74.14,58.08,16.06,21.7,4300.12
14-11-2024,UNIV_001,Spices (kg),5.97,4.61,1.36,22.8,2686.5
14-11-2024,UNIV_001,Sugar (kg),12.39,10.15,2.24,18.1,557.55
15-11-2024,CORP_001,Rice (kg),15.04,11.94,3.1,20.6,631.68
15-11-2024,CORP_001,Wheat Flour (kg),9.61,7.95,1.66,17.3,365.18
15-11-2024,CORP_001,Lentils (kg),7.63,6.4,1.23,16.1,724.85
15-11-2024,CORP_001,Chicken (kg),18.72,16.1,2.62,14,4118.4
15-11-2024,CORP_001,Fish (kg),17.58,14.08,3.5,19.9,3164.4
15-11-2024,CORP_001,Vegetables (kg),23.07,19.02,4.05,17.6,807.45
15-11-2024,CORP_001,Cooking Oil (L),5.67,4.4,1.27,22.4,737.1
15-11-2024,CORP_001,Milk (L),11.56,9.58,1.98,17.1,670.48
15-11-2024,CORP_001,Spices (kg),0.99,0.77,0.22,22.2,445.5
15-11-2024,CORP_001,Sugar (kg),1.96,1.48,0.48,24.5,88.2
15-11-2024,UNIV_001,Rice (kg),40.77,32.34,8.43,20.7,1712.34
15-11-2024,UNIV_001,Wheat Flour (kg),25.1,19.55,5.55,22.1,953.8
15-11-2024,UNIV_001,Lentils (kg),20.59,16.32,4.27,20.7,1956.05
15-11-2024,UNIV_001,Chicken (kg),50.16,38.71,11.45,22.8,11035.2
15-11-2024,UNIV_001,Fish (kg),45.04,35.59,9.45,21,8107.2
15-11-2024,UNIV_001,Vegetables (kg),58.95,46.12,12.83,21.8,2063.25
15-11-2024,UNIV_001,Cooking Oil (L),14.75,11.86,2.89,19.6,1917.5
15-11-2024,UNIV_001,Milk (L),29.56,22.96,6.6,22.3,1714.48
15-11-2024,UNIV_001,Spices (kg),2.53,1.97,0.56,22.1,1138.5
15-11-2024,UNIV_001,Sugar (kg),4.78,3.87,0.91,19,215.1
16-11-2024,CORP_001,Rice (kg),12.29,9.68,2.61,21.2,516.18
16-11-2024,CORP_001,Wheat Flour (kg),7.33,6.16,1.17,16,278.54
16-11-2024,CORP_001,Lentils (kg),5.74,4.94,0.8,13.9,545.3
16-11-2024,CORP_001,Chicken (kg),14.56,11.17,3.39,23.3,3203.2
16-11-2024,CORP_001,Fish (kg),13.32,10.44,2.88,21.6,2397.6
16-11-2024,CORP_001,Vegetables (kg),17.91,14.58,3.33,18.6,626.85
16-11-2024,CORP_001,Cooking Oil (L),4.59,3.5,1.09,23.7,596.7
16-11-2024,CORP_001,Milk (L),8.88,6.81,2.07,23.3,515.04
16-11-2024,CORP_001,Spices (kg),0.72,0.6,0.12,16.7,324
16-11-2024,CORP_001,Sugar (kg),1.43,1.21,0.22,15.4,64.35
16-11-2024,UNIV_001,Rice (kg),70.6,53.94,16.66,23.6,2965.2
16-11-2024,UNIV_001,Wheat Flour (kg),44.12,33.66,10.46,23.7,1676.56
16-11-2024,UNIV_001,Lentils (kg),35,28.73,6.27,17.9,3325
16-11-2024,UNIV_001,Chicken (kg),87.68,67.06,20.62,23.5,19289.6
16-11-2024,UNIV_001,Fish (kg),80.64,60.61,20.03,24.8,14515.2
16-11-2024,UNIV_001,Vegetables (kg),107.65,83.38,24.27,22.5,3767.75
16-11-2024,UNIV_001,Cooking Oil (L),26.29,21.66,4.63,17.6,3417.7
16-11-2024,UNIV_001,Milk (L),53.69,39.73,13.96,26,3114.02
16-11-2024,UNIV_001,Spices (kg),4.32,3.62,0.7,16.2,1944
16-11-2024,UNIV_001,Sugar (kg),8.44,7,1.44,17.1,379.8
17-11-2024,CORP_001,Rice (kg),10.76,8.47,2.29,21.3,451.92
17-11-2024,CORP_001,Wheat Flour (kg),6.74,5.35,1.39,20.6,256.12
17-11-2024,CORP_001,Lentils (kg),5.36,4.32,1.04,19.4,509.2
17-11-2024,CORP_001,Chicken (kg),13.36,10.34,3.02,22.6,2939.2
17-11-2024,CORP_001,Fish (kg),11.85,9.62,2.23,18.8,2133
17-11-2024,CORP_001,Vegetables (kg),16.34,12.24,4.1,25.1,571.9
17-11-2024,CORP_001,Cooking Oil (L),3.91,3.28,0.63,16.1,508.3
17-11-2024,CORP_001,Milk (L),7.97,6.06,1.91,24,462.26
17-11-2024,CORP_001,Spices (kg),0.67,0.55,0.12,17.9,301.5
17-11-2024,CORP_001,Sugar (kg),1.36,1.07,0.29,21.3,61.2
17-11-2024,UNIV_001,Rice (kg),58.63,49.46,9.17,15.6,2462.46
17-11-2024,UNIV_001,Wheat Flour (kg),37.64,30.95,6.69,17.8,1430.32
17-11-2024,UNIV_001,Lentils (kg),29.62,22.69,6.93,23.4,2813.9
17-11-2024,UNIV_001,Chicken (kg),74.97,58.03,16.94,22.6,16493.4
17-11-2024,UNIV_001,Fish (kg),68.82,56.1,12.72,18.5,12387.6
17-11-2024,UNIV_001,Vegetables (kg),91.58,74.27,17.31,18.9,3205.3
17-11-2024,UNIV_001,Cooking Oil (L),22.45,18.35,4.1,18.3,2918.5
17-11-2024,UNIV_001,Milk (L),46.36,36.47,9.89,21.3,2688.88
17-11-2024,UNIV_001,Spices (kg),3.76,3.01,0.75,19.9,1692
17-11-2024,UNIV_001,Sugar (kg),7.64,5.79,1.85,24.2,343.8
18-11-2024,CORP_001,Rice (kg),81.83,66.15,15.68,19.2,3436.86
18-11-2024,CORP_001,Wheat Flour (kg),49.72,40.31,9.41,18.9,1889.36
18-11-2024,CORP_001,Lentils (kg),40.68,32.12,8.56,21,3864.6
18-11-2024,CORP_001,Chicken (kg),100.11,82.12,17.99,18,22024.2
18-11-2024,CORP_001,Fish (kg),89.37,67.77,21.6,24.2,16086.6
18-11-2024,CORP_001,Vegetables (kg),123.1,96.47,26.63,21.6,4308.5
18-11-2024,CORP_001,Cooking Oil (L),30.79,22.78,8.01,26,4002.7
18-11-2024,CORP_001,Milk (L),57.49,49.53,7.96,13.8,3334.42
18-11-2024,CORP_001,Spices (kg),4.84,4.08,0.76,15.7,2178
18-11-2024,CORP_001,Sugar (kg),10.24,8.07,2.17,21.2,460.8
18-11-2024,UNIV_001,Rice (kg),73.97,61.48,12.49,16.9,3106.74
18-11-2024,UNIV_001,Wheat Flour (kg),49.25,37.47,11.78,23.9,1871.5
18-11-2024,UNIV_001,Lentils (kg),37.88,30.03,7.85,20.7,3598.6
18-11-2024,UNIV_001,Chicken (kg),92.08,78.64,13.44,14.6,20257.6
18-11-2024,UNIV_001,Fish (kg),88.5,71.54,16.96,19.2,15930
18-11-2024,UNIV_001,Vegetables (kg),115.29,93.03,22.26,19.3,4035.15
18-11-2024,UNIV_001,Cooking Oil (L),27.91,23.06,4.85,17.4,3628.3
18-11-2024,UNIV_001,Milk (L),57.95,47.23,10.72,18.5,3361.1
18-11-2024,UNIV_001,Spices (kg),4.9,3.95,0.95,19.4,2205
18-11-2024,UNIV_001,Sugar (kg),9.83,7.85,1.98,20.1,442.35
19-11-2024,CORP_001,Rice (kg),68.55,58.37,10.18,14.9,2879.1
19-11-2024,CORP_001,Wheat Flour (kg),44.86,34.75,10.11,22.5,1704.68
19-11-2024,CORP_001,Lentils (kg),34.25,28.68,5.57,16.3,3253.75
19-11-2024,CORP_001,Chicken (kg),87.65,70.16,17.49,20,19283
19-11-2024,CORP_001,Fish (kg),81.24,66.1,15.14,18.6,14623.2
19-11-2024,CORP_001,Vegetables (kg),109.6,84.03,25.57,23.3,3836
19-11-2024,CORP_001,Cooking Oil (L),26.43,20.54,5.89,22.3,3435.9
19-11-2024,CORP_001,Milk (L),52.78,40.51,12.27,23.2,3061.24
19-11-2024,CORP_001,Spices (kg),4.62,3.55,1.07,23.2,2079
19-11-2024,CORP_001,Sugar (kg),8.62,6.93,1.69,19.6,387.9
19-11-2024,UNIV_001,Rice (kg),73.15,57.88,15.27,20.9,3072.3
19-11-2024,UNIV_001,Wheat Flour (kg),43.78,37.76,6.02,13.8,1663.64
19-11-2024,UNIV_001,Lentils (kg),35.75,27.37,8.38,23.4,3396.25
19-11-2024,UNIV_001,Chicken (kg),87.87,72.71,15.16,17.3,19331.4
19-11-2024,UNIV_001,Fish (kg),79.5,61.76,17.74,22.3,14310
19-11-2024,UNIV_001,Vegetables (kg),108.2,87.64,20.56,19,3787
19-11-2024,UNIV_001,Cooking Oil (L),26.44,21.21,5.23,19.8,3437.2
19-11-2024,UNIV_001,Milk (L),54.27,41.71,12.56,23.1,3147.66
19-11-2024,UNIV_001,Spices (kg),4.56,3.45,1.11,24.3,2052
19-11-2024,UNIV_001,Sugar (kg),8.76,7.23,1.53,17.5,394.2
20-11-2024,CORP_001,Rice (kg),75.19,58.21,16.98,22.6,3157.98
20-11-2024,CORP_001,Wheat Flour (kg),47.7,39.66,8.04,16.9,1812.6
20-11-2024,CORP_001,Lentils (kg),39.12,31.41,7.71,19.7,3716.4
20-11-2024,CORP_001,Chicken (kg),98.98,79.78,19.2,19.4,21775.6
20-11-2024,CORP_001,Fish (kg),88.3,69.18,19.12,21.7,15894
20-11-2024,CORP_001,Vegetables (kg),113.91,88.14,25.77,22.6,3986.85
20-11-2024,CORP_001,Cooking Oil (L),29.25,23.99,5.26,18,3802.5
20-11-2024,CORP_001,Milk (L),57.44,46.67,10.77,18.8,3331.52
20-11-2024,CORP_001,Spices (kg),4.8,3.77,1.03,21.5,2160
20-11-2024,CORP_001,Sugar (kg),9.53,7.6,1.93,20.3,428.85
20-11-2024,UNIV_001,Rice (kg),73.67,60.52,13.15,17.8,3094.14
20-11-2024,UNIV_001,Wheat Flour (kg),48.01,38.35,9.66,20.1,1824.38
20-11-2024,UNIV_001,Lentils (kg),36.4,30.72,5.68,15.6,3458
20-11-2024,UNIV_001,Chicken (kg),91.89,72.24,19.65,21.4,20215.8
20-11-2024,UNIV_001,Fish (kg),85.39,64.98,20.41,23.9,15370.2
20-11-2024,UNIV_001,Vegetables (kg),107.58,87.29,20.29,18.9,3765.3
20-11-2024,UNIV_001,Cooking Oil (L),28.45,21.71,6.74,23.7,3698.5
20-11-2024,UNIV_001,Milk (L),56.48,44.98,11.5,20.4,3275.84
20-11-2024,UNIV_001,Spices (kg),4.75,3.84,0.91,19.2,2137.5
20-11-2024,UNIV_001,Sugar (kg),9.26,7.11,2.15,23.2,416.7
21-11-2024,CORP_001,Rice (kg),77.34,61.72,15.62,20.2,3248.28
21-11-2024,CORP_001,Wheat Flour (kg),49.95,36.86,13.09,26.2,1898.1
21-11-2024,CORP_001,Lentils (kg),38.66,32,6.66,17.2,3672.7
21-11-2024,CORP_001,Chicken (kg),99.56,79.61,19.95,20,21903.2
21-11-2024,CORP_001,Fish (kg),90.64,72.02,18.62,20.5,16315.2
21-11-2024,CORP_001,Vegetables (kg),119.58,92.66,26.92,22.5,4185.3
21-11-2024,CORP_001,Cooking Oil (L),30.63,23.48,7.15,23.3,3981.9
21-11-2024,CORP_001,Milk (L),57.44,45.61,11.83,20.6,3331.52
21-11-2024,CORP_001,Spices (kg),4.99,4.06,0.93,18.6,2245.5
21-11-2024,CORP_001,Sugar (kg),9.55,7.43,2.12,22.2,429.75
21-11-2024,UNIV_001,Rice (kg),76.96,61.63,15.33,19.9,3232.32
21-11-2024,UNIV_001,Wheat Flour (kg),45.75,36.43,9.32,20.4,1738.5
21-11-2024,UNIV_001,Lentils (kg),37.79,29,8.79,23.3,3590.05
21-11-2024,UNIV_001,Chicken (kg),96.17,70.77,25.4,26.4,21157.4
21-11-2024,UNIV_001,Fish (kg),80.69,64.39,16.3,20.2,14524.2
21-11-2024,UNIV_001,Vegetables (kg),109.89,84.97,24.92,22.7,3846.15
21-11-2024,UNIV_001,Cooking Oil (L),26.96,22.74,4.22,15.7,3504.8
21-11-2024,UNIV_001,Milk (L),54.38,46.22,8.16,15,3154.04
21-11-2024,UNIV_001,Spices (kg),4.61,3.76,0.85,18.4,2074.5
21-11-2024,UNIV_001,Sugar (kg),9.11,7.18,1.93,21.2,409.95
22-11-2024,CORP_001,Rice (kg),75.44,59.73,15.71,20.8,3168.48
22-11-2024,CORP_001,Wheat Flour (kg),47.91,38.1,9.81,20.5,1820.58
22-11-2024,CORP_001,Lentils (kg),38.02,29.52,8.5,22.4,3611.9
22-11-2024,CORP_001,Chicken (kg),96.77,75.15,21.62,22.3,21289.4
22-11-2024,CORP_001,Fish (kg),87.79,69.02,18.77,21.4,15802.2
22-11-2024,CORP_001,Vegetables (kg),108.19,87.35,20.84,19.3,3786.65
22-11-2024,CORP_001,Cooking Oil (L),28.28,22.78,5.5,19.4,3676.4
22-11-2024,CORP_001,Milk (L),56.47,45.86,10.61,18.8,3275.26
22-11-2024,CORP_001,Spices (kg),4.6,3.59,1.01,22,2070
22-11-2024,CORP_001,Sugar (kg),9.02,7.48,1.54,17.1,405.9
22-11-2024,UNIV_001,Rice (kg),76.45,58.49,17.96,23.5,3210.9
22-11-2024,UNIV_001,Wheat Flour (kg),47.49,35.48,12.01,25.3,1804.62
22-11-2024,UNIV_001,Lentils (kg),36.38,30.42,5.96,16.4,3456.1
22-11-2024,UNIV_001,Chicken (kg),93.05,75.82,17.23,18.5,20471
22-11-2024,UNIV_001,Fish (kg),87.01,69.52,17.49,20.1,15661.8
22-11-2024,UNIV_001,Vegetables (kg),109.81,89.25,20.56,18.7,3843.35
22-11-2024,UNIV_001,Cooking Oil (L),28.77,22.99,5.78,20.1,3740.1
22-11-2024,UNIV_001,Milk (L),57.79,43.41,14.38,24.9,3351.82
22-11-2024,UNIV_001,Spices (kg),4.58,3.76,0.82,17.9,2061
22-11-2024,UNIV_001,Sugar (kg),9.6,7.31,2.29,23.9,432
23-11-2024,CORP_001,Rice (kg),10.95,9.17,1.78,16.3,459.9
23-11-2024,CORP_001,Wheat Flour (kg),6.96,5.41,1.55,22.3,264.48
23-11-2024,CORP_001,Lentils (kg),5.5,4.4,1.1,20,522.5
23-11-2024,CORP_001,Chicken (kg),14.27,11.04,3.23,22.6,3139.4
23-11-2024,CORP_001,Fish (kg),12.23,9.66,2.57,21,2201.4
23-11-2024,CORP_001,Vegetables (kg),16.7,13.68,3.02,18.1,584.5
23-11-2024,CORP_001,Cooking Oil (L),4.11,3.38,0.73,17.8,534.3
23-11-2024,CORP_001,Milk (L),8.23,6.52,1.71,20.8,477.34
23-11-2024,CORP_001,Spices (kg),0.69,0.53,0.16,23.2,310.5
23-11-2024,CORP_001,Sugar (kg),1.44,1.12,0.32,22.2,64.8
23-11-2024,UNIV_001,Rice (kg),50.51,37.27,13.24,26.2,2121.42
23-11-2024,UNIV_001,Wheat Flour (kg),29.81,23.82,5.99,20.1,1132.78
23-11-2024,UNIV_001,Lentils (kg),25.12,19.06,6.06,24.1,2386.4
23-11-2024,UNIV_001,Chicken (kg),60.97,47.62,13.35,21.9,13413.4
23-11-2024,UNIV_001,Fish (kg),53.36,45.8,7.56,14.2,9604.8
23-11-2024,UNIV_001,Vegetables (kg),74.03,60.14,13.89,18.8,2591.05
23-11-2024,UNIV_001,Cooking Oil (L),18.68,14.61,4.07,21.8,2428.4
23-11-2024,UNIV_001,Milk (L),35.6,29.62,5.98,16.8,2064.8
23-11-2024,UNIV_001,Spices (kg),2.98,2.41,0.57,19.1,1341
23-11-2024,UNIV_001,Sugar (kg),6.21,5.01,1.2,19.3,279.45
24-11-2024,CORP_001,Rice (kg),12.67,10.06,2.61,20.6,532.14
24-11-2024,CORP_001,Wheat Flour (kg),7.57,6.07,1.5,19.8,287.66
24-11-2024,CORP_001,Lentils (kg),6,5.05,0.95,15.8,570
